,date,symbol,open,high,low,close
2395,20240709 14:40:00 US/Central,SR3M5,95.805,95.805,95.8,95.805
2396,20240709 14:50:00 US/Central,SR3M5,95.805,95.81,95.8,95.805
2397,20240709 15:00:00 US/Central,SR3M5,95.805,95.81,95.8,95.81
2398,20240709 15:10:00 US/Central,SR3M5,95.81,95.81,95.8,95.81
2399,20240709 15:20:00 US/Central,SR3M5,95.81,95.81,95.8,95.805
2400,20240709 15:30:00 US/Central,SR3M5,95.805,95.805,95.8,95.805
2401,20240709 15:40:00 US/Central,SR3M5,95.805,95.805,95.8,95.805
2402,20240709 15:50:00 US/Central,SR3M5,95.805,95.805,95.8,95.805
2403,20240710 08:30:00 US/Central,SR3M5,95.815,95.82,95.805,95.81
2404,20240710 08:40:00 US/Central,SR3M5,95.81,95.815,95.805,95.81
2405,20240710 08:50:00 US/Central,SR3M5,95.81,95.815,95.805,95.81
2406,20240710 09:00:00 US/Central,SR3M5,95.81,95.82,95.805,95.815
2407,20240710 09:10:00 US/Central,SR3M5,95.815,95.82,95.81,95.815
2408,20240710 09:20:00 US/Central,SR3M5,95.815,95.82,95.815,95.815
2409,20240710 09:30:00 US/Central,SR3M5,95.815,95.82,95.81,95.815
2410,20240710 09:40:00 US/Central,SR3M5,95.815,95.82,95.805,95.815
2411,20240710 09:50:00 US/Central,SR3M5,95.815,95.815,95.805,95.81
2412,20240710 10:00:00 US/Central,SR3M5,95.81,95.815,95.8,95.81
2413,20240710 10:10:00 US/Central,SR3M5,95.81,95.81,95.795,95.805
2414,20240710 10:20:00 US/Central,SR3M5,95.805,95.81,95.8,95.81
2415,20240710 10:30:00 US/Central,SR3M5,95.81,95.81,95.805,95.81
2416,20240710 10:40:00 US/Central,SR3M5,95.81,95.81,95.8,95.81
2417,20240710 10:50:00 US/Central,SR3M5,95.81,95.81,95.805,95.81
2418,20240710 11:00:00 US/Central,SR3M5,95.81,95.815,95.805,95.815
2419,20240710 11:10:00 US/Central,SR3M5,95.815,95.815,95.805,95.815
2420,20240710 11:20:00 US/Central,SR3M5,95.815,95.815,95.805,95.81
2421,20240710 11:30:00 US/Central,SR3M5,95.81,95.815,95.805,95.81
2422,20240710 11:40:00 US/Central,SR3M5,95.81,95.815,95.805,95.81
2423,20240710 11:50:00 US/Central,SR3M5,95.81,95.81,95.805,95.81
2424,20240710 12:00:00 US/Central,SR3M5,95.81,95.82,95.805,95.815
2425,20240710 12:10:00 US/Central,SR3M5,95.815,95.82,95.805,95.815
2426,20240710 12:20:00 US/Central,SR3M5,95.815,95.815,95.8,95.805
2427,20240710 12:30:00 US/Central,SR3M5,95.805,95.805,95.795,95.795
2428,20240710 12:40:00 US/Central,SR3M5,95.795,95.805,95.795,95.795
2429,20240710 12:50:00 US/Central,SR3M5,95.795,95.81,95.795,95.805
2430,20240710 13:00:00 US/Central,SR3M5,95.805,95.81,95.795,95.795
2431,20240710 13:10:00 US/Central,SR3M5,95.795,95.805,95.795,95.795
2432,20240710 13:20:00 US/Central,SR3M5,95.795,95.805,95.795,95.795
2433,20240710 13:30:00 US/Central,SR3M5,95.795,95.805,95.795,95.805
2434,20240710 13:40:00 US/Central,SR3M5,95.805,95.805,95.8,95.805
2435,20240710 13:50:00 US/Central,SR3M5,95.805,95.805,95.8,95.805
2436,20240710 14:00:00 US/Central,SR3M5,95.805,95.805,95.795,95.805
2437,20240710 14:10:00 US/Central,SR3M5,95.805,95.81,95.8,95.81
2438,20240710 14:20:00 US/Central,SR3M5,95.81,95.81,95.805,95.81
2439,20240710 14:30:00 US/Central,SR3M5,95.81,95.815,95.805,95.81
2440,20240710 14:40:00 US/Central,SR3M5,95.81,95.815,95.805,95.815
2441,20240710 14:50:00 US/Central,SR3M5,95.815,95.82,95.81,95.815
2442,20240710 15:00:00 US/Central,SR3M5,95.815,95.82,95.81,95.815
2443,20240710 15:10:00 US/Central,SR3M5,95.815,95.815,95.81,95.815
2444,20240710 15:20:00 US/Central,SR3M5,95.815,95.82,95.81,95.815
2445,20240710 15:30:00 US/Central,SR3M5,95.815,95.815,95.81,95.815
2446,20240710 15:40:00 US/Central,SR3M5,95.815,95.815,95.81,95.815
2447,20240710 15:50:00 US/Central,SR3M5,95.815,95.82,95.81,95.815
2448,20240711 08:30:00 US/Central,SR3M5,95.955,95.96,95.94,95.95
2449,20240711 08:40:00 US/Central,SR3M5,95.95,95.955,95.94,95.95
2450,20240711 08:50:00 US/Central,SR3M5,95.95,95.965,95.94,95.96
2451,20240711 09:00:00 US/Central,SR3M5,95.96,95.97,95.95,95.97
2452,20240711 09:10:00 US/Central,SR3M5,95.97,95.97,95.955,95.965
2453,20240711 09:20:00 US/Central,SR3M5,95.965,95.975,95.96,95.965
2454,20240711 09:30:00 US/Central,SR3M5,95.965,95.97,95.95,95.965
2455,20240711 09:40:00 US/Central,SR3M5,95.965,95.965,95.95,95.965
2456,20240711 09:50:00 US/Central,SR3M5,95.965,95.965,95.955,95.965
2457,20240711 10:00:00 US/Central,SR3M5,95.965,95.985,95.955,95.98
2458,20240711 10:10:00 US/Central,SR3M5,95.98,95.98,95.965,95.97
2459,20240711 10:20:00 US/Central,SR3M5,95.97,95.98,95.965,95.97
2460,20240711 10:30:00 US/Central,SR3M5,95.97,95.98,95.965,95.97
2461,20240711 10:40:00 US/Central,SR3M5,95.97,95.99,95.97,95.985
2462,20240711 10:50:00 US/Central,SR3M5,95.985,95.985,95.975,95.98
2463,20240711 11:00:00 US/Central,SR3M5,95.98,95.98,95.975,95.98
2464,20240711 11:10:00 US/Central,SR3M5,95.98,95.98,95.975,95.98
2465,20240711 11:20:00 US/Central,SR3M5,95.98,95.985,95.975,95.985
2466,20240711 11:30:00 US/Central,SR3M5,95.985,95.985,95.975,95.98
2467,20240711 11:40:00 US/Central,SR3M5,95.98,95.985,95.975,95.98
2468,20240711 11:50:00 US/Central,SR3M5,95.98,95.985,95.975,95.98
2469,20240711 12:00:00 US/Central,SR3M5,95.98,95.98,95.965,95.98
2470,20240711 12:10:00 US/Central,SR3M5,95.98,95.985,95.97,95.98
2471,20240711 12:20:00 US/Central,SR3M5,95.98,95.985,95.975,95.98
2472,20240711 12:30:00 US/Central,SR3M5,95.98,95.98,95.96,95.965
2473,20240711 12:40:00 US/Central,SR3M5,95.965,95.965,95.955,95.965
2474,20240711 12:50:00 US/Central,SR3M5,95.965,95.965,95.96,95.965
2475,20240711 13:00:00 US/Central,SR3M5,95.965,95.97,95.955,95.97
2476,20240711 13:10:00 US/Central,SR3M5,95.97,95.97,95.96,95.97
2477,20240711 13:20:00 US/Central,SR3M5,95.97,95.97,95.96,95.97
2478,20240711 13:30:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
2479,20240711 13:40:00 US/Central,SR3M5,95.97,95.97,95.965,95.97
2480,20240711 13:50:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
2481,20240711 14:00:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
2482,20240711 14:10:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
2483,20240711 14:20:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
2484,20240711 14:30:00 US/Central,SR3M5,95.97,95.97,95.96,95.965
2485,20240711 14:40:00 US/Central,SR3M5,95.965,95.965,95.96,95.965
2486,20240711 14:50:00 US/Central,SR3M5,95.965,95.97,95.96,95.97
2487,20240711 15:00:00 US/Central,SR3M5,95.97,95.97,95.96,95.965
2488,20240711 15:10:00 US/Central,SR3M5,95.965,95.97,95.96,95.965
2489,20240711 15:20:00 US/Central,SR3M5,95.965,95.965,95.96,95.965
2490,20240711 15:30:00 US/Central,SR3M5,95.965,95.965,95.955,95.965
2491,20240711 15:40:00 US/Central,SR3M5,95.965,95.965,95.955,95.96
2492,20240711 15:50:00 US/Central,SR3M5,95.96,95.96,95.955,95.96
2493,20240712 08:30:00 US/Central,SR3M5,95.995,96.0,95.985,95.99
2494,20240712 08:40:00 US/Central,SR3M5,95.99,95.995,95.98,95.99
2495,20240712 08:50:00 US/Central,SR3M5,95.99,95.995,95.98,95.995
2496,20240712 09:00:00 US/Central,SR3M5,95.995,96.0,95.985,95.995
2497,20240712 09:10:00 US/Central,SR3M5,95.995,96.01,95.99,96.0
2498,20240712 09:20:00 US/Central,SR3M5,96.0,96.01,95.985,95.995
2499,20240712 09:30:00 US/Central,SR3M5,95.995,95.995,95.985,95.99
2500,20240712 09:40:00 US/Central,SR3M5,95.99,95.995,95.985,95.995
2501,20240712 09:50:00 US/Central,SR3M5,95.995,96.0,95.985,95.99
2502,20240712 10:00:00 US/Central,SR3M5,95.99,95.995,95.985,95.99
2503,20240712 10:10:00 US/Central,SR3M5,95.99,95.995,95.985,95.995
2504,20240712 10:20:00 US/Central,SR3M5,95.995,96.0,95.99,95.995
2505,20240712 10:30:00 US/Central,SR3M5,95.995,96.0,95.99,96.0
2506,20240712 10:40:00 US/Central,SR3M5,96.0,96.0,95.995,96.0
2507,20240712 10:50:00 US/Central,SR3M5,96.0,96.0,95.995,96.0
2508,20240712 11:00:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2509,20240712 11:10:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2510,20240712 11:20:00 US/Central,SR3M5,96.0,96.0,95.995,96.0
2511,20240712 11:30:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2512,20240712 11:40:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2513,20240712 11:50:00 US/Central,SR3M5,96.0,96.0,95.995,96.0
2514,20240712 12:00:00 US/Central,SR3M5,96.0,96.0,95.995,96.0
2515,20240712 12:10:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2516,20240712 12:20:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2517,20240712 12:30:00 US/Central,SR3M5,96.0,96.01,96.0,96.0
2518,20240712 12:40:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2519,20240712 12:50:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2520,20240712 13:00:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2521,20240712 13:10:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2522,20240712 13:20:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2523,20240712 13:30:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2524,20240712 13:40:00 US/Central,SR3M5,96.0,96.01,96.0,96.005
2525,20240712 13:50:00 US/Central,SR3M5,96.005,96.015,96.0,96.015
2526,20240712 14:00:00 US/Central,SR3M5,96.015,96.015,96.01,96.015
2527,20240712 14:10:00 US/Central,SR3M5,96.015,96.02,96.005,96.015
2528,20240712 14:20:00 US/Central,SR3M5,96.015,96.02,96.01,96.015
2529,20240712 14:30:00 US/Central,SR3M5,96.015,96.02,96.01,96.015
2530,20240712 14:40:00 US/Central,SR3M5,96.015,96.02,96.015,96.015
2531,20240712 14:50:00 US/Central,SR3M5,96.015,96.025,96.015,96.025
2532,20240712 15:00:00 US/Central,SR3M5,96.025,96.025,96.015,96.015
2533,20240712 15:10:00 US/Central,SR3M5,96.015,96.02,96.015,96.015
2534,20240712 15:20:00 US/Central,SR3M5,96.015,96.02,96.015,96.015
2535,20240712 15:30:00 US/Central,SR3M5,96.015,96.02,96.015,96.015
2536,20240712 15:40:00 US/Central,SR3M5,96.015,96.02,96.015,96.015
2537,20240712 15:50:00 US/Central,SR3M5,96.015,96.025,96.01,96.025
2538,20240715 08:30:00 US/Central,SR3M5,96.035,96.045,96.035,96.045
2539,20240715 08:40:00 US/Central,SR3M5,96.045,96.05,96.035,96.035
2540,20240715 08:50:00 US/Central,SR3M5,96.035,96.04,96.03,96.03
2541,20240715 09:00:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2542,20240715 09:10:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2543,20240715 09:20:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2544,20240715 09:30:00 US/Central,SR3M5,96.03,96.03,96.02,96.025
2545,20240715 09:40:00 US/Central,SR3M5,96.025,96.04,96.02,96.035
2546,20240715 09:50:00 US/Central,SR3M5,96.035,96.05,96.035,96.045
2547,20240715 10:00:00 US/Central,SR3M5,96.045,96.055,96.04,96.045
2548,20240715 10:10:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2549,20240715 10:20:00 US/Central,SR3M5,96.045,96.055,96.045,96.055
2550,20240715 10:30:00 US/Central,SR3M5,96.055,96.06,96.045,96.055
2551,20240715 10:40:00 US/Central,SR3M5,96.055,96.055,96.05,96.055
2552,20240715 10:50:00 US/Central,SR3M5,96.055,96.06,96.05,96.055
2553,20240715 11:00:00 US/Central,SR3M5,96.055,96.055,96.045,96.055
2554,20240715 11:10:00 US/Central,SR3M5,96.055,96.055,96.04,96.045
2555,20240715 11:20:00 US/Central,SR3M5,96.045,96.055,96.04,96.045
2556,20240715 11:30:00 US/Central,SR3M5,96.045,96.055,96.045,96.055
2557,20240715 11:40:00 US/Central,SR3M5,96.055,96.08,96.04,96.045
2558,20240715 11:50:00 US/Central,SR3M5,96.045,96.05,96.035,96.035
2559,20240715 12:00:00 US/Central,SR3M5,96.035,96.04,96.025,96.03
2560,20240715 12:10:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2561,20240715 12:20:00 US/Central,SR3M5,96.03,96.03,96.02,96.025
2562,20240715 12:30:00 US/Central,SR3M5,96.025,96.03,96.02,96.03
2563,20240715 12:40:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2564,20240715 12:50:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2565,20240715 13:00:00 US/Central,SR3M5,96.03,96.04,96.03,96.035
2566,20240715 13:10:00 US/Central,SR3M5,96.035,96.045,96.035,96.045
2567,20240715 13:20:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2568,20240715 13:30:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2569,20240715 13:40:00 US/Central,SR3M5,96.045,96.05,96.045,96.045
2570,20240715 13:50:00 US/Central,SR3M5,96.045,96.05,96.035,96.045
2571,20240715 14:00:00 US/Central,SR3M5,96.045,96.045,96.03,96.03
2572,20240715 14:10:00 US/Central,SR3M5,96.03,96.04,96.03,96.03
2573,20240715 14:20:00 US/Central,SR3M5,96.03,96.05,96.03,96.045
2574,20240715 14:30:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2575,20240715 14:40:00 US/Central,SR3M5,96.045,96.055,96.045,96.055
2576,20240715 14:50:00 US/Central,SR3M5,96.055,96.055,96.045,96.045
2577,20240715 15:00:00 US/Central,SR3M5,96.045,96.055,96.045,96.045
2578,20240715 15:10:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2579,20240715 15:20:00 US/Central,SR3M5,96.045,96.045,96.035,96.035
2580,20240715 15:30:00 US/Central,SR3M5,96.035,96.04,96.03,96.03
2581,20240715 15:40:00 US/Central,SR3M5,96.03,96.035,96.03,96.03
2582,20240715 15:50:00 US/Central,SR3M5,96.03,96.04,96.03,96.03
2583,20240716 08:30:00 US/Central,SR3M5,96.03,96.03,96.015,96.025
2584,20240716 08:40:00 US/Central,SR3M5,96.025,96.025,96.015,96.015
2585,20240716 08:50:00 US/Central,SR3M5,96.015,96.025,96.015,96.015
2586,20240716 09:00:00 US/Central,SR3M5,96.015,96.025,96.01,96.015
2587,20240716 09:10:00 US/Central,SR3M5,96.015,96.02,96.01,96.015
2588,20240716 09:20:00 US/Central,SR3M5,96.015,96.025,96.015,96.025
2589,20240716 09:30:00 US/Central,SR3M5,96.025,96.03,96.02,96.03
2590,20240716 09:40:00 US/Central,SR3M5,96.03,96.03,96.015,96.025
2591,20240716 09:50:00 US/Central,SR3M5,96.025,96.03,96.02,96.03
2592,20240716 10:00:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2593,20240716 10:10:00 US/Central,SR3M5,96.03,96.035,96.02,96.03
2594,20240716 10:20:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2595,20240716 10:30:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2596,20240716 10:40:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2597,20240716 10:50:00 US/Central,SR3M5,96.03,96.035,96.02,96.03
2598,20240716 11:00:00 US/Central,SR3M5,96.03,96.03,96.02,96.025
2599,20240716 11:10:00 US/Central,SR3M5,96.025,96.025,96.01,96.015
2600,20240716 11:20:00 US/Central,SR3M5,96.015,96.02,96.005,96.005
2601,20240716 11:30:00 US/Central,SR3M5,96.005,96.015,96.005,96.015
2602,20240716 11:40:00 US/Central,SR3M5,96.015,96.015,96.01,96.015
2603,20240716 11:50:00 US/Central,SR3M5,96.015,96.015,96.0,96.005
2604,20240716 12:00:00 US/Central,SR3M5,96.005,96.015,96.005,96.005
2605,20240716 12:10:00 US/Central,SR3M5,96.005,96.015,96.005,96.015
2606,20240716 12:20:00 US/Central,SR3M5,96.015,96.02,96.01,96.015
2607,20240716 12:30:00 US/Central,SR3M5,96.015,96.025,96.01,96.015
2608,20240716 12:40:00 US/Central,SR3M5,96.015,96.025,96.015,96.025
2609,20240716 12:50:00 US/Central,SR3M5,96.025,96.025,96.02,96.025
2610,20240716 13:00:00 US/Central,SR3M5,96.025,96.03,96.02,96.03
2611,20240716 13:10:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2612,20240716 13:20:00 US/Central,SR3M5,96.03,96.04,96.025,96.035
2613,20240716 13:30:00 US/Central,SR3M5,96.035,96.045,96.035,96.045
2614,20240716 13:40:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2615,20240716 13:50:00 US/Central,SR3M5,96.045,96.045,96.035,96.045
2616,20240716 14:00:00 US/Central,SR3M5,96.045,96.045,96.025,96.045
2617,20240716 14:10:00 US/Central,SR3M5,96.045,96.045,96.03,96.045
2618,20240716 14:20:00 US/Central,SR3M5,96.045,96.06,96.04,96.055
2619,20240716 14:30:00 US/Central,SR3M5,96.055,96.065,96.05,96.065
2620,20240716 14:40:00 US/Central,SR3M5,96.065,96.07,96.055,96.06
2621,20240716 14:50:00 US/Central,SR3M5,96.06,96.065,96.05,96.065
2622,20240716 15:00:00 US/Central,SR3M5,96.065,96.065,96.055,96.065
2623,20240716 15:10:00 US/Central,SR3M5,96.065,96.07,96.06,96.065
2624,20240716 15:20:00 US/Central,SR3M5,96.065,96.07,96.055,96.065
2625,20240716 15:30:00 US/Central,SR3M5,96.065,96.075,96.06,96.075
2626,20240716 15:40:00 US/Central,SR3M5,96.075,96.075,96.06,96.065
2627,20240716 15:50:00 US/Central,SR3M5,96.065,96.075,96.065,96.065
2628,20240717 08:30:00 US/Central,SR3M5,96.005,96.035,96.005,96.03
2629,20240717 08:40:00 US/Central,SR3M5,96.03,96.035,96.015,96.015
2630,20240717 08:50:00 US/Central,SR3M5,96.015,96.02,96.01,96.015
2631,20240717 09:00:00 US/Central,SR3M5,96.015,96.015,96.0,96.005
2632,20240717 09:10:00 US/Central,SR3M5,96.005,96.01,95.995,96.0
2633,20240717 09:20:00 US/Central,SR3M5,96.0,96.01,95.995,96.005
2634,20240717 09:30:00 US/Central,SR3M5,96.005,96.015,96.0,96.005
2635,20240717 09:40:00 US/Central,SR3M5,96.005,96.015,96.005,96.005
2636,20240717 09:50:00 US/Central,SR3M5,96.005,96.01,96.005,96.005
2637,20240717 10:00:00 US/Central,SR3M5,96.005,96.015,96.005,96.015
2638,20240717 10:10:00 US/Central,SR3M5,96.015,96.015,96.005,96.005
2639,20240717 10:20:00 US/Central,SR3M5,96.005,96.02,96.005,96.015
2640,20240717 10:30:00 US/Central,SR3M5,96.015,96.03,96.015,96.03
2641,20240717 10:40:00 US/Central,SR3M5,96.03,96.03,96.02,96.025
2642,20240717 10:50:00 US/Central,SR3M5,96.025,96.025,96.015,96.015
2643,20240717 11:00:00 US/Central,SR3M5,96.015,96.025,96.015,96.015
2644,20240717 11:10:00 US/Central,SR3M5,96.015,96.025,96.015,96.015
2645,20240717 11:20:00 US/Central,SR3M5,96.015,96.02,96.015,96.015
2646,20240717 11:30:00 US/Central,SR3M5,96.015,96.03,96.015,96.025
2647,20240717 11:40:00 US/Central,SR3M5,96.025,96.03,96.015,96.025
2648,20240717 11:50:00 US/Central,SR3M5,96.025,96.03,96.015,96.03
2649,20240717 12:00:00 US/Central,SR3M5,96.03,96.035,96.02,96.03
2650,20240717 12:10:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2651,20240717 12:20:00 US/Central,SR3M5,96.03,96.04,96.03,96.03
2652,20240717 12:30:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2653,20240717 12:40:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2654,20240717 12:50:00 US/Central,SR3M5,96.03,96.035,96.03,96.03
2655,20240717 13:00:00 US/Central,SR3M5,96.03,96.045,96.03,96.035
2656,20240717 13:10:00 US/Central,SR3M5,96.035,96.05,96.035,96.045
2657,20240717 13:20:00 US/Central,SR3M5,96.045,96.05,96.035,96.045
2658,20240717 13:30:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2659,20240717 13:40:00 US/Central,SR3M5,96.045,96.05,96.04,96.045
2660,20240717 13:50:00 US/Central,SR3M5,96.045,96.055,96.045,96.045
2661,20240717 14:00:00 US/Central,SR3M5,96.045,96.055,96.04,96.045
2662,20240717 14:10:00 US/Central,SR3M5,96.045,96.045,96.04,96.045
2663,20240717 14:20:00 US/Central,SR3M5,96.045,96.045,96.04,96.045
2664,20240717 14:30:00 US/Central,SR3M5,96.045,96.045,96.04,96.045
2665,20240717 14:40:00 US/Central,SR3M5,96.045,96.045,96.04,96.045
2666,20240717 14:50:00 US/Central,SR3M5,96.045,96.045,96.035,96.045
2667,20240717 15:00:00 US/Central,SR3M5,96.045,96.045,96.035,96.045
2668,20240717 15:10:00 US/Central,SR3M5,96.045,96.045,96.035,96.035
2669,20240717 15:20:00 US/Central,SR3M5,96.035,96.04,96.03,96.035
2670,20240717 15:30:00 US/Central,SR3M5,96.035,96.045,96.035,96.035
2671,20240717 15:40:00 US/Central,SR3M5,96.035,96.045,96.035,96.045
2672,20240717 15:50:00 US/Central,SR3M5,96.045,96.045,96.035,96.035
2673,20240718 08:30:00 US/Central,SR3M5,96.025,96.03,96.015,96.03
2674,20240718 08:40:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2675,20240718 08:50:00 US/Central,SR3M5,96.03,96.04,96.025,96.035
2676,20240718 09:00:00 US/Central,SR3M5,96.035,96.04,96.025,96.03
2677,20240718 09:10:00 US/Central,SR3M5,96.03,96.045,96.03,96.035
2678,20240718 09:20:00 US/Central,SR3M5,96.035,96.04,96.03,96.03
2679,20240718 09:30:00 US/Central,SR3M5,96.03,96.04,96.025,96.03
2680,20240718 09:40:00 US/Central,SR3M5,96.03,96.05,96.03,96.045
2681,20240718 09:50:00 US/Central,SR3M5,96.045,96.045,96.03,96.035
2682,20240718 10:00:00 US/Central,SR3M5,96.035,96.04,96.03,96.035
2683,20240718 10:10:00 US/Central,SR3M5,96.035,96.045,96.035,96.035
2684,20240718 10:20:00 US/Central,SR3M5,96.035,96.045,96.035,96.035
2685,20240718 10:30:00 US/Central,SR3M5,96.035,96.045,96.035,96.045
2686,20240718 10:40:00 US/Central,SR3M5,96.045,96.045,96.03,96.035
2687,20240718 10:50:00 US/Central,SR3M5,96.035,96.04,96.025,96.03
2688,20240718 11:00:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2689,20240718 11:10:00 US/Central,SR3M5,96.03,96.04,96.03,96.035
2690,20240718 11:20:00 US/Central,SR3M5,96.035,96.04,96.03,96.03
2691,20240718 11:30:00 US/Central,SR3M5,96.03,96.035,96.03,96.03
2692,20240718 11:40:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2693,20240718 11:50:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2694,20240718 12:00:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2695,20240718 12:10:00 US/Central,SR3M5,96.03,96.03,96.02,96.03
2696,20240718 12:20:00 US/Central,SR3M5,96.03,96.03,96.02,96.03
2697,20240718 12:30:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2698,20240718 12:40:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2699,20240718 12:50:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2700,20240718 13:00:00 US/Central,SR3M5,96.03,96.035,96.025,96.03
2701,20240718 13:10:00 US/Central,SR3M5,96.03,96.03,96.02,96.03
2702,20240718 13:20:00 US/Central,SR3M5,96.03,96.03,96.02,96.025
2703,20240718 13:30:00 US/Central,SR3M5,96.025,96.025,96.015,96.025
2704,20240718 13:40:00 US/Central,SR3M5,96.025,96.025,96.015,96.015
2705,20240718 13:50:00 US/Central,SR3M5,96.015,96.02,96.01,96.015
2706,20240718 14:00:00 US/Central,SR3M5,96.015,96.02,96.005,96.005
2707,20240718 14:10:00 US/Central,SR3M5,96.005,96.01,95.995,96.0
2708,20240718 14:20:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2709,20240718 14:30:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2710,20240718 14:40:00 US/Central,SR3M5,96.0,96.01,96.0,96.0
2711,20240718 14:50:00 US/Central,SR3M5,96.0,96.01,96.0,96.005
2712,20240718 15:00:00 US/Central,SR3M5,96.005,96.01,96.0,96.005
2713,20240718 15:10:00 US/Central,SR3M5,96.005,96.01,96.005,96.005
2714,20240718 15:20:00 US/Central,SR3M5,96.005,96.01,96.005,96.005
2715,20240718 15:30:00 US/Central,SR3M5,96.005,96.01,96.0,96.0
2716,20240718 15:40:00 US/Central,SR3M5,96.0,96.005,96.0,96.0
2717,20240718 15:50:00 US/Central,SR3M5,96.0,96.005,95.995,96.0
2718,20240719 08:30:00 US/Central,SR3M5,95.97,95.975,95.96,95.965
2719,20240719 08:40:00 US/Central,SR3M5,95.965,95.97,95.96,95.965
2720,20240719 08:50:00 US/Central,SR3M5,95.965,95.965,95.955,95.96
2721,20240719 09:00:00 US/Central,SR3M5,95.96,95.97,95.955,95.97
2722,20240719 09:10:00 US/Central,SR3M5,95.97,95.97,95.96,95.97
2723,20240719 09:20:00 US/Central,SR3M5,95.97,95.975,95.96,95.97
2724,20240719 09:30:00 US/Central,SR3M5,95.97,95.975,95.96,95.965
2725,20240719 09:40:00 US/Central,SR3M5,95.965,95.975,95.96,95.97
2726,20240719 09:50:00 US/Central,SR3M5,95.97,95.98,95.97,95.97
2727,20240719 10:00:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
2728,20240719 10:10:00 US/Central,SR3M5,95.97,95.975,95.965,95.97
